entrez	log2FoldChange
643414	-2.90107316509411
107105264	-2.90075988656092
55553	-2.89952127375362
84627	-2.89600121285727
223075	-2.89553502771845
51411	-2.89523114858283
6703	-2.89431124382433
123041	-2.89381094667838
414316	-2.89312773854675
347717	-2.89281758558758
118611	-2.89247005832917
2048	-2.89218104720755
53632	-2.89216309380924
101929715	-2.89008790828949
169044	-2.88983122439383
4907	-2.88972566491999
100873989	-2.88902572873016
29114	-2.88756687558895
100507616	-2.88657698329521
26659	-2.88648245854597
56938	-2.885802724289
101929395	-2.8849069669546
5671	-2.88365321146023
2242	-2.88337053460475
100874100	-2.88326067310918
400765	-2.88287095203158
3174	-2.88235233308403
201651	-2.87837967358291
137290	-2.87814932836493
56033	-2.87653904875445
366	-2.87556884024177
348013	-2.87357332484051
64098	-2.87264480799873
51267	-2.87255937711906
53836	-2.87172291818823
407006	-2.86913909108582
104502417	-2.86872562074342
23650	-2.86785463886547
648791	-2.86330214498111
23406	-2.86243492588276
101927574	-2.86121250373015
1289	-2.8609651590201
101928537	-2.85958908243057
8434	-2.85871541763204
3134	-2.85863654597348
9076	-2.85812609498405
5066	-2.8573240548448
5617	-2.85697014283322
7222	-2.85661550204337
57582	-2.85603829715549
386597	-2.85476458616023
127435	-2.85296547793041
79890	-2.85253750628498
3489	-2.85063651695714
23231	-2.85022741831909
339977	-2.84893092680052
646600	-2.84884318290649
106479099	-2.84668163681743
1293	-2.84463305973856
5293	-2.84402602382274
79605	-2.84316010333722
100418920	-2.84093348644632
10402	-2.83914504269661
100287630	-2.83881139211721
83881	-2.83554816185613
106481783	-2.83110020733957
284071	-2.83073086856644
53827	-2.82942947947496
126668	-2.8282015249109
6288	-2.8259757112385
1520	-2.82576747157525
84870	-2.82565170962526
644070	-2.82412910163868
100874246	-2.82305832008355
107984953	-2.82288893772243
221687	-2.82274461180789
401007	-2.82237058375261
256815	-2.82236892541806
1357	-2.82191122332942
85449	-2.82006857923104
51302	-2.81931099168251
9073	-2.8164881961543
7133	-2.81559199138772
79190	-2.81505833830026
27239	-2.81135796097051
101928767	-2.80940230156961
970	-2.8091440262635
101927460	-2.80768382919948
1302	-2.80608141887726
100874282	-2.80600532265797
57829	-2.80590970996371
10417	-2.80467974202355
5729	-2.80459191110018
6581	-2.80435589121344
56963	-2.79854055867864
145989	-2.79741346261658
26246	-2.79614864756041
339894	-2.79474232553628
2537	-2.79443663541737
105369807	-2.79324058077802
154796	-2.79320317125806
401982	-2.78983530876817
104355147	-2.78731604080595
139741	-2.78601124616109
1030	-2.78507169293847
3106	-2.78280056383359
10863	-2.78261730451249
10824	-2.78254705336547
668	-2.77914345570442
100093626	-2.77874051188858
2615	-2.77873010155523
10346	-2.77810344686548
440119	-2.77736566711472
51186	-2.77663876956287
10855	-2.77514857986855
84624	-2.77392774342254
389658	-2.77212489934375
28778	-2.77176757605066
150165	-2.77157452749781
4222	-2.77113957731897
2015	-2.77057384564838
150372	-2.77053004510841
28644	-2.76934054584401
25758	-2.76842568666179
5122	-2.76798746392761
257358	-2.76738062909644
3434	-2.76586353781313
11211	-2.7641189846803
387055	-2.76399087597479
5270	-2.7611395276044
2646	-2.75903402493162
107984114	-2.757989770424
5362	-2.7578485496021
643309	-2.75565200519533
1746	-2.75345546966934
100130983	-2.75328117146948
1607	-2.75193727612805
3082	-2.75165788387457
103344930	-2.75082906533762
255349	-2.74871577625018
101929517	-2.74710686148028
11067	-2.74495381951418
552	-2.74291651301566
8735	-2.74141090779798
101929071	-2.740518008434
1286	-2.74008274059326
645145	-2.73901237082888
3680	-2.73854371805152
100873267	-2.73490368089229
1109	-2.73198902581562
10580	-2.73090918290004
284904	-2.73068866623632
129607	-2.73062582000189
51393	-2.73027841561252
153020	-2.72914056008386
102724231	-2.72851271419788
1290	-2.72817465690374
284576	-2.72501537353807
283487	-2.72481167425854
57047	-2.72371262170545
63895	-2.7225856785468
26872	-2.72140173101694
440132	-2.7207554691291
219621	-2.71969328706375
28455	-2.71847830822006
111082990	-2.71784058341361
654	-2.7171678455262
731	-2.71716149303023
100422986	-2.71676523361154
1021	-2.71591745537605
8671	-2.71443036715813
23498	-2.71352440638275
651	-2.71199880259051
100131415	-2.71187411310524
51384	-2.71133516360788
80774	-2.711027226186
101410544	-2.70927677966323
64168	-2.70834173507778
65267	-2.70740200715163
101929260	-2.70587204816409
3038	-2.70502445136811
256435	-2.70476511744251
346171	-2.70459588206582
2259	-2.70361756658801
140885	-2.70306208613958
3965	-2.70166357948774
84290	-2.70133243718712
1036	-2.70050151562598
100130074	-2.69991393939954
6121	-2.69400940326052
594842	-2.69398507067846
79750	-2.69266105998286
3915	-2.69125918648666
222611	-2.69090669618079
3772	-2.68881153489153
220382	-2.68581251076544
3346	-2.68373023468539
100874377	-2.68285510831133
3601	-2.6827881738867
10164	-2.6820813194264
23072	-2.68183013207768
29091	-2.68056862907402
93432	-2.68047620416053
8660	-2.68009992269729
100129468	-2.67958908302677
84618	-2.6794089443545
344901	-2.67919641174969
5321	-2.67807857814672
147	-2.67612068039833
101929302	-2.67607041659793
101927686	-2.67420562163883
27128	-2.67374770245821
107075221	-2.672655184164
2515	-2.67108246542607
26343	-2.67081383276932
2898	-2.66859708518564
100885782	-2.66728252647208
100132234	-2.66676429264787
84166	-2.66563835051763
4589	-2.66530340491227
102800447	-2.66484182454774
3109	-2.66340362250869
4922	-2.66335323376257
150946	-2.66330315663827
635	-2.66308090590424
22854	-2.66269389653874
710	-2.66087416278167
285349	-2.66074475087575
186	-2.66041645570793
105374119	-2.66013616096587
348378	-2.65597333070125
313	-2.65577898798703
4804	-2.65523775631178
2051	-2.65483976237345
5358	-2.65373667495591
2672	-2.65357032550655
257194	-2.65341115617568
2254	-2.65239255754242
3204	-2.65186814234783
10234	-2.64927807003795
729828	-2.64829072375152
55205	-2.64679729576029
645638	-2.64507823524891
54875	-2.64281582764177
100506392	-2.64256716786534
4986	-2.63751099839276
51716	-2.63691936617488
28862	-2.63661468489773
2119	-2.63519364499004
83539	-2.63493962865157
794	-2.63445823623869
151176	-2.6325834031018
439996	-2.63251492989259
27319	-2.63202502111461
105376554	-2.63195775046054
107986408	-2.63034293504683
100288797	-2.62926654216309
100873349	-2.62714207209944
100505702	-2.62670514652305
56892	-2.62562424385503
22987	-2.62447163724541
25907	-2.62052661337334
129868	-2.62027461623346
102723742	-2.61675748108543
56097	-2.61557405709374
9478	-2.61400040751275
105372147	-2.6134272335311
642935	-2.61236557409341
100379345	-2.61191831845595
254122	-2.61164927180726
5957	-2.61059953411648
9032	-2.60989604749731
101927156	-2.60950492561924
101928646	-2.60909670638404
135112	-2.60882405701349
23266	-2.60846286585125
10344	-2.60843854217982
118429	-2.60773562293254
100130613	-2.60696682723834
10052	-2.60620309650003
649	-2.60518746748639
101929371	-2.6047335366422
4495	-2.6044477402684
353324	-2.60384513662874
107983964	-2.60347963001037
3105	-2.60299614556191
54933	-2.60205203424024
165904	-2.60176123425529
115004	-2.59932828580566
136	-2.59854154317634
5999	-2.5954483148395
101927921	-2.59505303550393
10384	-2.59477741323613
128209	-2.59444965326508
100505592	-2.59332638871344
1690	-2.59258083309819
107986264	-2.59219472006885
100498859	-2.59213007162558
255426	-2.59205587361714
146433	-2.59195850002565
391603	-2.58980656282675
347694	-2.5885501832946
338879	-2.58686014618969
105374436	-2.58675117810806
4133	-2.58672960998894
100129102	-2.58553531275978
9473	-2.58521839182399
347613	-2.58428394854947
105378325	-2.58229596538749
4855	-2.5805677668218
347720	-2.58055219836839
100874247	-2.57969467452404
53822	-2.5792847447282
104413891	-2.57874746758886
3600	-2.57862491979458
154091	-2.57814457412302
728310	-2.57800286836856
23127	-2.57787029674769
10516	-2.5778108182209
347933	-2.57546294452718
100128621	-2.57390194803265
101929743	-2.57380917816271
27185	-2.57365986183112
106481310	-2.57273035662692
9957	-2.5722238257396
493869	-2.56960207415041
5329	-2.56951208614188
338653	-2.56788520007062
339896	-2.56772594535731
64359	-2.56674076481195
115290	-2.56571170471731
240	-2.56519305421592
25878	-2.56512628498184
168417	-2.56102502084038
1833	-2.56080083513823
23676	-2.56069838320909
1401	-2.55871920219225
103695433	-2.55467823452775
9111	-2.55401944227781
28761	-2.55384303854316
100874348	-2.55311142085329
147920	-2.55089295310154
101927701	-2.5492289476273
402360	-2.54773584750368
5649	-2.54759421834099
100533664	-2.54595189881782
10485	-2.54562389576282
59272	-2.54550731185796
10123	-2.54550622087115
105378854	-2.54492653582702
642683	-2.54475848450233
9173	-2.5431790040329
103689845	-2.54120372844086
3914	-2.54113376770943
104355286	-2.54035335383707
6948	-2.53998145414763
57333	-2.53943483912096
105379006	-2.5392196733696
5292	-2.53854148006676
100418718	-2.53789178224466
101927320	-2.53543618023153
4237	-2.53464959949526
10170	-2.53443136944359
84856	-2.53380298495637
401554	-2.53376146241484
153218	-2.53152039881637
441376	-2.53072653706099
107133511	-2.5302527688157
401081	-2.52930538019614
101928399	-2.52846354305556
388015	-2.52646924586859
101410542	-2.52629409536706
100420030	-2.52617637554261
190	-2.52546834983099
260429	-2.52496529858846
1969	-2.52221484824036
100131366	-2.52142923007641
106479357	-2.52058285670661
339766	-2.52028181246982
105375380	-2.52017608725831
26108	-2.51995096639437
5118	-2.51923546424706
56667	-2.51778290611609
146227	-2.51774581762598
51200	-2.51591844498142
101927350	-2.51549145278388
2735	-2.515454386958
1311	-2.51448547154586
143872	-2.51359302409785
3371	-2.51087753109659
9448	-2.5083747042417
216	-2.50743326506466
8829	-2.50735156101405
106479132	-2.50695892785084
56287	-2.50677963724852
646619	-2.50625566859524
653	-2.5043710712951
79690	-2.50428466084805
4599	-2.50412172223297
2047	-2.50397840010025
399708	-2.50163525483648
79649	-2.50089051950405
100507098	-2.50005069709919
28796	-2.49992660656667
56125	-2.49966808993927
341277	-2.49827652007509
54658	-2.49825989187252
57216	-2.49793330267939
10391	-2.49776432519254
79628	-2.49703809411965
10186	-2.49682377510664
4071	-2.49639674399586
11149	-2.49545418719647
56126	-2.49544581265201
56098	-2.49412363770866
102724360	-2.49405823972426
100288911	-2.49370117258657
128718	-2.49274401008807
414061	-2.49266483668431
4038	-2.49117267478852
1808	-2.48951822108641
28457	-2.48774259752851
101929467	-2.48668640489354
100507203	-2.4858651352605
81076	-2.48417720214994
3957	-2.48204418179316
1543	-2.47903256670914
5627	-2.47693648245746
28825	-2.47428667274171
201134	-2.47400461561751
3135	-2.47077675745327
10631	-2.47051782466207
2196	-2.47010384824973
2568	-2.47006733837199
349152	-2.46867571830754
101928142	-2.46803635973151
92691	-2.46742575862088
1593	-2.46613600738076
54498	-2.4654910738027
100505532	-2.46452630304117
119467	-2.46446250110395
344018	-2.46270639216379
266673	-2.4606600339355
111216275	-2.46001017456323
645120	-2.4560349001928
5696	-2.45402715798723
145407	-2.45382485942168
340745	-2.45316635598031
101927081	-2.45268611549599
30820	-2.4508382452875
114793	-2.45061863305568
28642	-2.44990104587175
4223	-2.44983633326583
11178	-2.44959704307734
400511	-2.4487884121448
100128905	-2.44792824224753
107546764	-2.44705305636694
340706	-2.44672136578664
11341	-2.44641297493653
255480	-2.44634863858548
64221	-2.4446284193164
283078	-2.4441674060218
3628	-2.44309486542699
4261	-2.44105742462721
6876	-2.44039575290663
80144	-2.44017027287378
55601	-2.44004935350694
23208	-2.43926958165082
652	-2.4386458611754
94115	-2.43789690102816
101060498	-2.43650598061286
113	-2.43455207644604
100270885	-2.43394730502443
3456	-2.43380541569064
134285	-2.43339095871791
80201	-2.43246198866685
5359	-2.43206145064153
26188	-2.43122209733002
7047	-2.43021018383119
100131117	-2.42878804259839
5676	-2.42857048815786
9507	-2.42673661907709
285525	-2.42540553947808
140749	-2.42164251590174
7475	-2.42004815079413
28639	-2.41971640369941
2012	-2.41918059076129
404037	-2.41768577159804
29986	-2.41734609281526
838	-2.4172956053786
2334	-2.41657051242165
9472	-2.41564781529698
23657	-2.41338773106808
109729119	-2.4131920385889
4995	-2.41183689657768
3203	-2.41163221446061
63934	-2.41088618543343
439921	-2.41064006814423
147409	-2.41054324893926
340113	-2.41050865408948
112609	-2.41037457859943
102216342	-2.40974259990114
89832	-2.40937585359195
28568	-2.40880149537919
2856	-2.40792295557321
790952	-2.40436419323912
225	-2.4035882482242
100874312	-2.40300418364605
57004	-2.39981164741495
1044	-2.39805835077251
79827	-2.3979611158936
860	-2.39716534989927
100128252	-2.39628700790497
653075	-2.39385108378978
100287082	-2.3932197543719
347703	-2.39281993374063
114788	-2.39274765477395
5621	-2.38985886218022
109616973	-2.38782578544226
1817	-2.38731737017813
91149	-2.3872316524953
100873245	-2.38630481950142
29943	-2.3857442926636
100507050	-2.38535651507576
347716	-2.38508255642584
3689	-2.38454171970367
126868	-2.38370211821998
1756	-2.38249368055438
1180	-2.381621506174
27254	-2.38148897101127
140716	-2.38007258161947
2703	-2.37799472792986
101927832	-2.37765231337469
9308	-2.37745314911193
29015	-2.37723562180076
54922	-2.37723301285171
84968	-2.37628478226097
158471	-2.37571282467374
8200	-2.37478730271373
81342	-2.37361827559952
254439	-2.37352215003573
400745	-2.37320916060251
23683	-2.37314625295708
101927528	-2.37232208549828
101928694	-2.36944786386147
100507651	-2.36692801486946
23767	-2.36670443704171
10290	-2.36648611662051
128553	-2.3652396684015
101927512	-2.36486631237352
101929768	-2.36370749218613
100133311	-2.36363961599567
140834	-2.36346173237808
105377098	-2.36274509929834
78986	-2.36250867129643
100861551	-2.36118594577153
164312	-2.36074603217331
129293	-2.36023430108676
100271303	-2.36010571587988
246312	-2.36005924572493
84692	-2.35894522460645
144402	-2.35709324157743
414899	-2.35665236749931
399959	-2.35611460279344
101928106	-2.35536456873982
100130418	-2.35408667902673
5744	-2.35233979653626
7128	-2.35233055984462
26291	-2.35155835407241
115749	-2.35131585071762
57576	-2.34978013075424
415117	-2.34949115302132
4060	-2.34934454670065
91948	-2.34909204930236
105374289	-2.34902150427762
100874385	-2.34714571512593
84230	-2.34695750314418
284729	-2.34687187834639
8745	-2.34668180312292
106480955	-2.34665989206388
222696	-2.34655067534157
29968	-2.34624162745985
340075	-2.34507077687045
5010	-2.34439311796609
340419	-2.34357362765978
10046	-2.34257022497327
100462990	-2.34136724755369
3445	-2.33965208259744
9636	-2.33749346267645
100861550	-2.33519676172216
150135	-2.3350012916013
105377006	-2.33339499232505
728641	-2.33304318021503
85480	-2.3326713607677
4155	-2.33179127417708
100996702	-2.3313049292673
6891	-2.32981798158879
284422	-2.32820352503233
60529	-2.32694394176498
504175	-2.32658525997711
9532	-2.32520176028563
100505474	-2.32503015475898
58524	-2.32472392676589
391587	-2.32417937846379
57519	-2.3238543357951
101929947	-2.32318022948588
120066	-2.31791436258781
10655	-2.3163524161483
387597	-2.31589518183531
339512	-2.31586110580867
50489	-2.31564197078843
5136	-2.3150033842297
79745	-2.31445904239827
158326	-2.3135121270726
9509	-2.31294094175156
